transaction_id,timestamp,card_id,amount,merchant_name,merchant_category,channel,cardholder_country,merchant_country,device_id,ip_address,s1,s2,s3,s4,final_score,is_flagged
tx_000995,2026-05-05 02:25:59,card_002,735.44,QuickPay Online,online_retail,online,CA,CA,dev_a89efa00,172.58.196.128,1.0,0.44064082144304195,0.0,1.0,0.5821922464329126,True
tx_000997,2026-05-05 02:45:19,card_038,356.29,QuickPay Online,online_retail,online,CA,CA,dev_9a5131ce,98.207.247.39,1.0,0.6290053616704141,0.0,1.0,0.6387016085011242,True
tx_000475,2026-05-05 02:55:58,card_025,20.0,BMO ATM,atm,atm,CA,CA,,,0.0629524708844822,0.2411861346508291,0.0,0.0,0.0,False
tx_000368,2026-05-05 03:06:34,card_020,13.99,Spotify,subscription,online,US,SE,dev_2877f7d9,73.15.168.176,0.11013123456491834,0.21626022378175647,0.0,0.0,0.0,False
tx_000699,2026-05-05 03:19:21,card_037,111.31,Videotron,utilities,online,GB,CA,dev_9abdb3fd,151.225.172.215,0.16144126137694273,0.22040052185487985,0.0,0.0,0.0,False
tx_000999,2026-05-05 03:22:40,card_039,370.5,QuickPay Online,online_retail,online,GB,CA,dev_b4734afd,98.207.23.36,1.0,0.8293685827955126,0.0,1.0,0.6988105748386537,True
tx_000998,2026-05-05 03:27:16,card_046,935.27,QuickPay Online,online_retail,online,CA,CA,dev_89fb9c62,208.54.251.27,1.0,1.0,0.0,1.0,0.75,True
tx_000677,2026-05-05 04:14:10,card_036,32.19,Chevron,gas,in_person,CA,CA,,,0.06951975178426016,0.2248893633074805,0.0,0.0,0.0,False
tx_000613,2026-05-05 04:33:52,card_033,220.46,Chipotle,restaurant,in_person,GB,GB,,,0.5272687519705193,0.235185756132708,0.0,0.0,0.0,False
tx_000530,2026-05-05 06:05:49,card_028,75.54,Shell,gas,in_person,CA,CA,,,0.07413574617301205,0.2297902420722551,0.0,0.0,0.0,False
tx_000434,2026-05-05 06:25:45,card_023,5.73,Provigo,grocery,in_person,CA,CA,,,0.07628353385491067,0.21430477277781,0.0,0.0,0.0,False
tx_000320,2026-05-05 08:06:45,card_017,6.35,Provigo,grocery,in_person,CA,CA,,,0.050491401695912236,0.3383358742905238,0.0,0.0,0.0,False
tx_000050,2026-05-05 11:29:11,card_002,18.92,Starbucks,restaurant,in_person,CA,CA,,,0.01201040293958986,0.2297902420722551,0.0,0.0,0.0,False
tx_000447,2026-05-05 11:32:07,card_024,42.47,Chevron,gas,in_person,CA,CA,,,0.020628927388647713,0.235185756132708,0.0,0.0,0.0,False
tx_000273,2026-05-05 13:15:01,card_014,55.68,La Banquise,restaurant,in_person,FR,FR,,,0.2826848551842516,0.2411861346508291,0.0,0.0,0.0,False
tx_000215,2026-05-05 13:58:57,card_011,6.15,Videotron,utilities,online,CA,CA,dev_292af7e9,99.225.145.236,0.07920899654288226,0.235185756132708,0.0,0.0,0.0,False
tx_000835,2026-05-05 14:36:22,card_044,229.88,Tim Hortons,restaurant,in_person,GB,GB,,,0.6830673903872877,0.2248893633074805,0.0,0.0,0.0,False
tx_000133,2026-05-05 15:12:42,card_007,60.0,Desjardins ATM,atm,atm,US,US,,,0.2151743061695084,0.22728366435487263,0.0,0.0,0.0,False
tx_000031,2026-05-05 15:34:06,card_001,24.83,QuickPay Online,online_retail,online,CA,CA,dev_8d790a73,99.225.228.48,0.10733876614529436,0.24794312724592327,0.0,0.0,0.0,False
tx_000771,2026-05-05 16:22:09,card_041,9.99,Disney+,subscription,online,CA,US,dev_614ef198,24.114.16.12,0.05886089780364282,0.23242005672071928,0.0,0.0,0.0,False
tx_000164,2026-05-05 17:42:53,card_008,33.76,Metro,grocery,in_person,CA,CA,,,0.0993614172544814,0.2248893633074805,0.0,0.0,0.0,False
tx_000840,2026-05-05 18:23:29,card_044,21.77,Etsy,online_retail,online,GB,US,dev_98e65b27,151.225.78.126,0.11375522515922822,0.2248893633074805,0.0,0.0,0.0,False
tx_000001,2026-05-05 18:39:29,card_000,115.44,Bell Canada,utilities,online,CA,CA,dev_bc0178b6,24.114.150.203,0.2801922553222911,0.2297902420722551,0.0,0.0,0.0,False
tx_000755,2026-05-05 19:05:28,card_040,5.37,La Banquise,restaurant,in_person,CA,CA,,,0.10299623131652035,0.22728366435487263,0.0,0.0,0.0,False
tx_000382,2026-05-05 20:22:05,card_020,21.34,Petro-Canada,gas,in_person,US,US,,,0.06893710865895653,0.21626022378175647,0.0,0.0,0.0,False
tx_000452,2026-05-05 21:33:20,card_024,17.5,Whole Foods,grocery,in_person,CA,CA,,,0.18791533046339018,0.235185756132708,0.0,0.0,0.0,False
tx_000616,2026-05-05 22:20:00,card_033,9.99,Spotify,subscription,online,GB,SE,dev_68735e10,86.150.102.237,0.17527780555819172,0.235185756132708,0.0,0.0,0.0,False
tx_000830,2026-05-05 23:34:52,card_044,51.48,La Banquise,restaurant,in_person,GB,GB,,,0.0,0.2248893633074805,0.0,0.0,0.0,False
tx_000440,2026-05-06 00:21:24,card_023,15.99,Provigo,grocery,in_person,CA,CA,,,0.06473791792011335,0.21430477277781,0.0,0.0,0.0,False
tx_000832,2026-05-06 00:54:04,card_044,18.46,Chipotle,restaurant,in_person,GB,GB,,,0.12642872887101028,0.2248893633074805,0.0,0.0,0.0,False
tx_000048,2026-05-06 02:00:14,card_002,38.76,Amazon.com,online_retail,online,MX,US,dev_6200257c,189.144.64.231,0.21068716184682465,0.2297902420722551,0.0,0.0,0.0,False
tx_000415,2026-05-06 02:05:06,card_022,36.93,Joe Beef,restaurant,in_person,CA,CA,,,0.022134820888077958,0.23810204099536444,0.0,0.0,0.0,False
tx_000882,2026-05-06 02:56:36,card_047,16.52,Shopify Merchant 1,online_retail,online,CA,CA,dev_dcad83da,99.225.114.61,0.04033645445902629,0.2411861346508291,0.0,0.0,0.0,False
tx_000220,2026-05-06 05:58:35,card_011,64.44,Hydro-Quebec,utilities,online,CA,CA,dev_7b8b43cb,24.114.36.254,1.0,0.235185756132708,0.0,0.0,0.0,False
tx_000327,2026-05-06 06:37:29,card_017,82.19,Videotron,utilities,online,CA,CA,dev_d0ff1fad,99.225.32.76,0.19687732599258803,0.2411861346508291,0.0,0.0,0.0,False
tx_000851,2026-05-06 07:13:22,card_045,200.0,Desjardins ATM,atm,atm,FR,FR,,,1.0,0.22728366435487263,0.0,0.0,0.0,False
tx_000638,2026-05-06 08:38:00,card_034,20.99,Videotron,utilities,online,CA,CA,dev_a0256e48,70.50.145.49,0.19130293470535006,0.2297902420722551,0.0,0.0,0.0,False
tx_000801,2026-05-06 09:16:33,card_043,12.13,Videotron,utilities,online,CA,CA,dev_c832252e,99.225.12.214,0.10617592286470258,0.3213275871875516,0.0,0.0,0.0,False
tx_000376,2026-05-06 09:38:43,card_020,21.83,Amazon.com,online_retail,online,US,US,dev_2877f7d9,208.54.151.43,0.06619083359855908,0.21626022378175647,0.0,0.0,0.0,False
tx_000843,2026-05-06 10:25:55,card_045,30.84,Shopify Merchant 1,online_retail,online,FR,CA,dev_ba413b67,90.5.245.233,0.005757262859062484,0.22728366435487263,0.0,0.0,0.0,False
tx_000624,2026-05-06 10:32:42,card_034,20.0,RBC ATM,atm,atm,CA,CA,,,0.15876171385340912,0.2297902420722551,0.0,0.0,0.0,False
tx_000157,2026-05-06 11:13:08,card_008,25.75,McDonald's,restaurant,in_person,CA,CA,,,0.004950390895241088,0.2248893633074805,0.0,0.0,0.0,False
tx_000349,2026-05-06 12:58:27,card_019,65.12,Provigo,grocery,in_person,CA,CA,,,0.08401554922433463,0.22728366435487263,0.0,0.0,0.0,False
tx_000686,2026-05-06 13:59:52,card_037,23.83,Videotron,utilities,online,GB,CA,dev_7dfb8438,86.150.125.27,0.07903007431614342,0.22040052185487985,0.0,0.0,0.0,False
tx_000803,2026-05-06 14:28:59,card_043,11.61,QuickPay Online,online_retail,online,CA,CA,dev_c832252e,70.50.10.8,0.11376512972238582,0.24445839548932483,0.0,0.0,0.0,False
tx_000922,2026-05-06 15:59:37,card_030,696.48,Best Buy,electronics,in_person,DE,DE,,,1.0,0.25027120785633505,0.0,0.0,0.3250813623569005,True
tx_000982,2026-05-06 16:57:00,card_000,34.86,Cineplex,entertainment,in_person,CA,CA,,,0.006693283862845082,0.2297902420722551,0.0,0.0,0.0,False
tx_000983,2026-05-06 17:13:00,card_000,1032.48,Newegg,electronics,online,CA,US,dev_c038c175,189.144.34.189,1.0,0.4969453804414579,0.0,0.0,0.39908361413243737,True
tx_000662,2026-05-06 18:23:50,card_036,20.0,BMO ATM,atm,atm,CA,CA,,,0.11737100950589376,0.2248893633074805,0.0,0.0,0.0,False
tx_000598,2026-05-06 19:10:54,card_032,57.76,Chevron,gas,in_person,CA,CA,,,0.0,0.2411861346508291,0.0,0.0,0.0,False
tx_000120,2026-05-06 19:26:18,card_006,90.87,Cafe Olimpico,restaurant,in_person,CA,CA,,,0.18395202531179874,0.2411861346508291,0.0,0.0,0.0,False
tx_000760,2026-05-06 20:12:49,card_041,37.45,Chipotle,restaurant,in_person,CA,CA,,,0.04412223400190238,0.23242005672071928,0.0,0.0,0.0,False
tx_000603,2026-05-06 20:21:12,card_032,70.84,La Banquise,restaurant,in_person,CA,CA,,,0.08514127710822107,0.2411861346508291,0.0,0.0,0.0,False
tx_000984,2026-05-06 20:30:00,card_045,17.63,Tim Hortons,restaurant,in_person,FR,FR,,,0.11496248693175586,0.22728366435487263,0.0,0.0,0.0,False
tx_000282,2026-05-06 20:46:28,card_015,57.71,QuickPay Online,online_retail,online,CA,CA,dev_22a1b746,142.112.130.149,0.04217372628847233,0.235185756132708,0.0,0.0,0.0,False
tx_000985,2026-05-06 20:57:00,card_045,1274.84,Apple Gift Card,gift_card,online,FR,US,dev_458eb503,177.20.183.221,1.0,0.4919196926930279,0.0,0.0,0.39757590780790836,True
tx_000485,2026-05-06 23:06:06,card_026,32.54,Starbucks,restaurant,in_person,US,US,,,0.13483335931515797,0.24445839548932483,0.0,0.0,0.0,False
tx_000978,2026-05-07 01:28:00,card_019,96.81,Shopify Merchant 2,online_retail,in_person,CA,CA,,,0.16486743974723664,0.22728366435487263,0.0,0.0,0.0,False
tx_000979,2026-05-07 01:36:00,card_019,378.05,Apple Gift Card,gift_card,online,CA,US,dev_bb15d86f,82.66.129.145,0.8824056439334457,0.4919196926930279,0.0,0.0,0.3740570365945975,True
tx_000890,2026-05-07 05:09:05,card_048,34.23,McDonald's,restaurant,in_person,CA,CA,,,0.07888587791284864,0.2248893633074805,0.0,0.0,0.0,False
tx_000854,2026-05-07 06:13:23,card_045,80.0,Desjardins ATM,atm,atm,FR,FR,,,0.455006536115431,0.22728366435487263,0.0,0.0,0.0,False
tx_000529,2026-05-07 06:51:48,card_028,126.89,IGA,grocery,in_person,CA,CA,,,0.29241960890146196,0.2297902420722551,0.0,0.0,0.0,False
tx_000478,2026-05-07 08:32:38,card_025,15.99,Disney+,subscription,online,CA,US,dev_0bded435,70.50.11.5,0.10488592740387981,0.2411861346508291,0.0,0.0,0.0,False
tx_000265,2026-05-07 10:50:21,card_014,10.67,Provigo,grocery,in_person,FR,FR,,,0.058157505700912215,0.2411861346508291,0.0,0.0,0.0,False
tx_000589,2026-05-07 12:01:22,card_032,31.76,Joe Beef,restaurant,in_person,CA,CA,,,0.16924107070441488,0.2411861346508291,0.0,0.0,0.0,False
tx_000648,2026-05-07 12:57:48,card_035,19.99,Disney+,subscription,online,CA,US,dev_37f4b88c,142.112.98.102,0.010430269476442213,0.24794312724592327,0.0,0.0,0.0,False
tx_000459,2026-05-07 13:19:32,card_024,77.61,Whole Foods,grocery,in_person,CA,CA,,,0.314110914610138,0.235185756132708,0.0,0.0,0.0,False
tx_000737,2026-05-07 14:17:33,card_039,6.52,IGA,grocery,in_person,GB,GB,,,0.12275350178281946,0.23810204099536444,0.0,0.0,0.0,False
tx_000398,2026-05-07 15:19:41,card_021,131.36,QuickPay Online,online_retail,online,CA,CA,dev_176def2c,24.114.180.97,0.2926231281556366,0.22728366435487263,0.0,0.0,0.0,False
tx_000627,2026-05-07 17:52:43,card_034,17.87,Amazon.ca,online_retail,online,CA,CA,dev_a0256e48,24.114.22.80,0.08874878414165731,0.2297902420722551,0.0,0.0,0.0,False
tx_000828,2026-05-07 18:15:40,card_044,43.59,QuickPay Online,online_retail,online,GB,CA,dev_8ae75196,86.150.92.28,0.030209650841679907,0.2248893633074805,0.0,0.0,0.0,False
tx_000759,2026-05-07 18:46:53,card_040,3.46,Schwartz's,restaurant,in_person,CA,CA,,,0.11634694742202112,0.22728366435487263,0.0,0.0,0.0,False
tx_000308,2026-05-07 20:09:52,card_016,24.36,Videotron,utilities,online,CA,CA,dev_bc979ff9,70.50.15.80,0.08723120899149317,0.23810204099536444,0.0,0.0,0.0,False
tx_000856,2026-05-07 21:10:55,card_046,80.0,BMO ATM,atm,atm,CA,CA,,,0.12616702786549663,0.24445839548932483,0.0,0.0,0.0,False
tx_000087,2026-05-07 21:20:20,card_004,20.0,Desjardins ATM,atm,atm,CA,CA,,,0.04346001065846004,0.25027120785633505,0.0,0.0,0.0,False
tx_000522,2026-05-07 21:50:31,card_028,16.97,Esso,gas,in_person,CA,CA,,,0.17483963532660465,0.2297902420722551,0.0,0.0,0.0,False
tx_000051,2026-05-07 22:01:44,card_002,33.64,La Banquise,restaurant,in_person,MX,MX,,,0.1532168225471048,0.2297902420722551,0.0,0.0,0.0,False
tx_000014,2026-05-07 22:34:49,card_000,13.49,Bell Canada,utilities,online,CA,CA,dev_bc0178b6,99.225.131.145,0.08277598394209998,0.2297902420722551,0.0,0.0,0.0,False
tx_000819,2026-05-07 22:44:48,card_044,41.33,Metro,grocery,in_person,GB,GB,,,0.03886285881407494,0.2248893633074805,0.0,0.0,0.0,False
tx_000331,2026-05-07 23:03:21,card_018,22.44,McDonald's,restaurant,in_person,CA,CA,,,0.05921585540944755,0.22728366435487263,0.0,0.0,0.0,False
tx_000234,2026-05-07 23:23:35,card_012,14.45,Hydro-Quebec,utilities,online,CA,CA,dev_08e633ee,24.114.143.242,0.09389600121951809,0.22728366435487263,0.0,0.0,0.0,False
tx_000796,2026-05-07 23:48:01,card_042,26.55,Whole Foods,grocery,in_person,US,US,,,0.1257409318578455,0.2124186071605684,0.0,0.0,0.0,False
tx_000311,2026-05-08 03:32:58,card_016,126.47,Loblaws,grocery,in_person,CA,CA,,,0.14828382935121887,0.23810204099536444,0.0,0.0,0.0,False
tx_000564,2026-05-08 03:36:44,card_030,20.87,Shopify Merchant 1,online_retail,online,DE,CA,dev_f003a772,188.62.169.235,0.19009253164075704,0.2411861346508291,0.0,0.0,0.0,False
tx_000661,2026-05-08 04:22:19,card_036,50.92,Shopify Merchant 2,online_retail,online,CA,CA,dev_f8ffc747,70.50.204.42,0.0040039608593983944,0.2248893633074805,0.0,0.0,0.0,False
tx_000312,2026-05-08 04:38:23,card_017,8.23,AliExpress,online_retail,online,CA,CN,dev_d0ff1fad,70.50.164.31,0.044359370998992655,0.2411861346508291,0.0,0.0,0.0,False
tx_000300,2026-05-08 05:50:28,card_016,22.69,Loblaws,grocery,in_person,CA,CA,,,0.09108303656991183,0.23810204099536444,0.0,0.0,0.0,False
tx_000654,2026-05-08 07:16:30,card_035,61.71,Joe Beef,restaurant,in_person,CA,CA,,,0.3924871773357508,0.24794312724592327,0.0,0.0,0.0,False
tx_000201,2026-05-08 09:25:09,card_010,26.05,AliExpress,online_retail,online,US,CN,dev_26274369,208.54.18.228,0.012255037370179725,0.2297902420722551,0.0,0.0,0.0,False
tx_000177,2026-05-08 09:44:47,card_009,57.64,Chipotle,restaurant,in_person,US,US,,,0.3807372518997916,0.23810204099536444,0.0,0.0,0.0,False
tx_000579,2026-05-08 11:10:24,card_031,100.0,Desjardins ATM,atm,atm,CA,CA,,,0.4410131888885431,0.2411861346508291,0.0,0.0,0.0,False
tx_000333,2026-05-08 12:00:57,card_018,16.17,Tim Hortons,restaurant,in_person,CA,CA,,,0.09892531138990063,0.22728366435487263,0.0,0.0,0.0,False
tx_000430,2026-05-08 13:45:10,card_023,23.97,La Banquise,restaurant,in_person,CA,CA,,,0.17442126930068758,0.21430477277781,0.0,0.0,0.0,False
tx_000214,2026-05-08 13:48:26,card_011,17.36,Provigo,grocery,in_person,CA,CA,,,0.13020912875091728,0.235185756132708,0.0,0.0,0.0,False
tx_000838,2026-05-08 14:13:24,card_044,28.92,eBay,online_retail,online,GB,US,dev_8ae75196,151.225.203.89,0.08637892560054489,0.2248893633074805,0.0,0.0,0.0,False
tx_000858,2026-05-08 14:33:35,card_046,15.42,Chipotle,restaurant,in_person,CA,CA,,,0.052749675242842686,0.24445839548932483,0.0,0.0,0.0,False
tx_000641,2026-05-08 14:36:32,card_034,60.0,Desjardins ATM,atm,atm,CA,CA,,,1.0,0.2297902420722551,0.0,0.0,0.0,False
tx_000667,2026-05-08 16:43:56,card_036,25.09,AliExpress,online_retail,online,CA,CN,dev_b7bc6824,70.50.205.122,0.09739045972713124,0.2248893633074805,0.0,0.0,0.0,False
tx_000756,2026-05-08 16:45:32,card_040,11.99,Netflix,subscription,online,CA,US,dev_abd8db53,24.114.113.109,0.056723068689077887,0.22728366435487263,0.0,0.0,0.0,False
tx_000712,2026-05-08 17:45:53,card_038,30.99,Loblaws,grocery,in_person,CA,CA,,,0.31261180417480455,0.2124186071605684,0.0,0.0,0.0,False
tx_000117,2026-05-08 19:06:44,card_006,66.18,Joe Beef,restaurant,in_person,CA,CA,,,0.08927252760597613,0.2411861346508291,0.0,0.0,0.0,False
tx_000113,2026-05-08 19:34:03,card_006,13.99,Disney+,subscription,online,CA,US,dev_1321b774,70.50.19.105,0.11086206069968939,0.519787324047833,0.0,0.0,0.0,False
tx_000419,2026-05-08 19:35:10,card_022,11.99,Disney+,subscription,online,CA,US,dev_7730dc61,24.114.217.2,0.12200158458154724,0.30014037719759706,0.0,0.0,0.0,False
tx_000915,2026-05-08 19:58:44,card_049,67.25,Amazon.ca,online_retail,online,CA,CA,dev_2d66c302,70.50.39.72,0.29169321126103326,0.21626022378175647,0.0,0.0,0.0,False
tx_000567,2026-05-08 20:24:46,card_030,34.66,Cineplex,entertainment,in_person,DE,DE,,,0.0,0.2411861346508291,0.0,0.0,0.0,False
tx_000488,2026-05-08 21:24:21,card_026,8.83,Chevron,gas,in_person,US,US,,,0.17241305580857055,0.24445839548932483,0.0,0.0,0.0,False
tx_000343,2026-05-08 21:26:55,card_018,41.8,Cafe Olimpico,restaurant,in_person,CA,CA,,,0.06339579814423209,0.22728366435487263,0.0,0.0,0.0,False
tx_000631,2026-05-08 22:43:04,card_034,7.31,Chevron,gas,in_person,CA,CA,,,0.25835757161238004,0.32532505289466196,0.0,0.0,0.0,False
tx_000384,2026-05-08 23:13:27,card_020,44.39,QuickPay Online,online_retail,online,US,CA,dev_2877f7d9,73.15.30.41,0.060249912039331915,0.21626022378175647,0.0,0.0,0.0,False
tx_000481,2026-05-08 23:23:17,card_026,41.42,Petro-Canada,gas,in_person,US,US,,,0.24990498168119382,0.24445839548932483,0.0,0.0,0.0,False
tx_000472,2026-05-08 23:54:10,card_025,200.0,Desjardins ATM,atm,atm,CA,CA,,,1.0,0.2411861346508291,0.0,0.0,0.0,False
tx_000876,2026-05-09 00:51:56,card_047,14.73,Amazon.com,online_retail,online,CA,US,dev_dcad83da,24.114.137.39,0.051565420785878086,0.2411861346508291,0.0,0.0,0.0,False
tx_000100,2026-05-09 01:16:46,card_005,15.01,Joe Beef,restaurant,in_person,CA,CA,,,0.13172407773307626,0.24794312724592327,0.0,0.0,0.0,False
tx_000392,2026-05-09 02:23:08,card_021,58.55,Tim Hortons,restaurant,in_person,CA,CA,,,0.03187303684475784,0.22728366435487263,0.0,0.0,0.0,False
tx_000373,2026-05-09 02:47:44,card_020,33.64,Amazon.com,online_retail,online,US,US,dev_2877f7d9,73.15.137.205,0.0,0.2853225907083475,0.0,0.0,0.0,False
tx_000864,2026-05-09 03:06:55,card_046,20.0,RBC ATM,atm,atm,CA,CA,,,0.04006094033673872,0.24445839548932483,0.0,0.0,0.0,False
tx_000626,2026-05-09 03:24:31,card_034,24.73,Petro-Canada,gas,in_person,CA,CA,,,0.31423643570157167,0.2297902420722551,0.0,0.0,0.0,False
tx_000516,2026-05-09 03:26:04,card_027,122.95,Metro,grocery,in_person,CA,CA,,,0.395826981680845,0.23242005672071928,0.0,0.0,0.0,False
tx_000514,2026-05-09 03:30:13,card_027,100.0,Desjardins ATM,atm,atm,CA,CA,,,0.2949303389355194,0.5022175449714168,0.0,0.0,0.0,False
tx_000090,2026-05-09 03:55:11,card_005,40.0,BMO ATM,atm,atm,CA,CA,,,0.5292768665539873,0.24794312724592327,0.0,0.0,0.0,False
tx_000663,2026-05-09 05:13:50,card_036,79.04,Esso,gas,in_person,CA,CA,,,0.1143876661204597,0.2248893633074805,0.0,0.0,0.0,False
tx_000902,2026-05-09 06:54:29,card_048,14.42,Amazon.ca,online_retail,online,CA,CA,dev_3bbcb503,99.225.126.111,0.13906799118806235,0.2248893633074805,0.0,0.0,0.0,False
tx_000574,2026-05-09 07:37:54,card_031,24.44,Etsy,online_retail,online,CA,US,dev_3692eb01,99.225.237.104,0.06944876810315902,0.2411861346508291,0.0,0.0,0.0,False
tx_000827,2026-05-09 07:45:59,card_044,55.66,Metro,grocery,in_person,GB,GB,,,0.016004605895845642,0.2248893633074805,0.0,0.0,0.0,False
tx_000344,2026-05-09 07:46:14,card_018,100.0,RBC ATM,atm,atm,CA,CA,,,0.4319907483934138,0.22728366435487263,0.0,0.0,0.0,False
tx_000581,2026-05-09 07:51:45,card_031,13.81,IGA,grocery,in_person,CA,CA,,,0.1412620370658614,0.519787324047833,0.0,0.0,0.0,False
tx_000749,2026-05-09 09:18:47,card_040,41.5,Schwartz's,restaurant,in_person,CA,CA,,,0.14954899009276912,0.22728366435487263,0.0,0.0,0.0,False
tx_000322,2026-05-09 11:02:07,card_017,21.83,Shopify Merchant 1,online_retail,online,CA,CA,dev_d0ff1fad,142.112.242.111,0.0,0.2411861346508291,0.0,0.0,0.0,False
tx_000262,2026-05-09 11:20:45,card_014,5.48,Amazon.com,online_retail,online,FR,US,dev_415fec02,82.66.240.11,0.09745925760035679,0.2411861346508291,0.0,0.0,0.0,False
tx_000829,2026-05-09 13:30:53,card_044,100.0,RBC ATM,atm,atm,GB,GB,,,0.18577595169053363,0.2248893633074805,0.0,0.0,0.0,False
tx_000433,2026-05-09 14:04:53,card_023,106.9,Loblaws,grocery,in_person,CA,CA,,,1.0,0.21430477277781,0.0,0.0,0.0,False
tx_000720,2026-05-09 15:32:10,card_038,14.31,Starbucks,restaurant,in_person,CA,CA,,,0.013489815189531894,0.2124186071605684,0.0,0.0,0.0,False
tx_000458,2026-05-09 16:18:04,card_024,40.0,Desjardins ATM,atm,atm,CA,CA,,,0.0,0.235185756132708,0.0,0.0,0.0,False
tx_000825,2026-05-09 16:55:37,card_044,40.0,BMO ATM,atm,atm,GB,GB,,,0.043955233417298546,0.2248893633074805,0.0,0.0,0.0,False
tx_000676,2026-05-09 17:29:19,card_036,28.46,Chevron,gas,in_person,CA,CA,,,0.08416168708382482,0.2248893633074805,0.0,0.0,0.0,False
tx_000633,2026-05-09 17:34:09,card_034,12.76,Amazon.com,online_retail,online,CA,US,dev_a9c78771,99.225.148.97,0.07921650732644223,0.2297902420722551,0.0,0.0,0.0,False
tx_000893,2026-05-09 18:22:48,card_048,27.06,Etsy,online_retail,online,CA,US,dev_3bbcb503,70.50.153.50,0.0,0.2248893633074805,0.0,0.0,0.0,False
tx_000774,2026-05-09 18:41:55,card_041,471.21,Schwartz's,restaurant,in_person,CA,CA,,,1.0,0.23242005672071928,0.0,0.0,0.0,False
tx_000258,2026-05-09 19:16:53,card_013,56.3,Shell,gas,in_person,CA,CA,,,0.04383829563761388,0.25027120785633505,0.0,0.0,0.0,False
tx_000055,2026-05-09 19:30:09,card_003,33.11,Loblaws,grocery,in_person,CA,CA,,,0.06558225435103358,0.235185756132708,0.0,0.0,0.0,False
tx_000740,2026-05-09 20:11:49,card_040,170.53,Cineplex,entertainment,in_person,CA,CA,,,1.0,0.22728366435487263,0.0,0.0,0.0,False
tx_000605,2026-05-09 21:04:30,card_033,107.66,Chevron,gas,in_person,GB,GB,,,0.15074358596472934,0.235185756132708,0.0,0.0,0.0,False
tx_000451,2026-05-09 21:06:18,card_024,51.91,Loblaws,grocery,in_person,CA,CA,,,0.09946984825862117,0.32532505289466196,0.0,0.0,0.0,False
tx_000660,2026-05-09 21:32:59,card_036,44.21,IGA,grocery,in_person,CA,CA,,,0.022335820872526262,0.2248893633074805,0.0,0.0,0.0,False
tx_000003,2026-05-09 23:12:57,card_000,11.77,La Banquise,restaurant,in_person,CA,CA,,,0.08889962662512846,0.2297902420722551,0.0,0.0,0.0,False
tx_000509,2026-05-10 02:00:06,card_027,19.82,Esso,gas,in_person,CA,CA,,,0.05757043733115638,0.23242005672071928,0.0,0.0,0.0,False
tx_000790,2026-05-10 03:12:46,card_042,18.24,Whole Foods,grocery,in_person,US,US,,,0.012164068407987188,0.2124186071605684,0.0,0.0,0.0,False
tx_000698,2026-05-10 05:05:42,card_037,174.12,McDonald's,restaurant,in_person,CA,CA,,,0.3340979211264025,0.22040052185487985,0.0,0.0,0.0,False
tx_000128,2026-05-10 05:39:26,card_007,40.0,BMO ATM,atm,atm,US,US,,,0.0,0.22728366435487263,0.0,0.0,0.0,False
tx_000510,2026-05-10 06:23:57,card_027,63.43,Schwartz's,restaurant,in_person,CA,CA,,,0.13415516572434036,0.23242005672071928,0.0,0.0,0.0,False
tx_000568,2026-05-10 06:52:51,card_030,39.07,AliExpress,online_retail,online,DE,CN,dev_f7415d64,95.91.249.80,0.060791012656688875,0.2411861346508291,0.0,0.0,0.0,False
tx_000072,2026-05-10 09:19:18,card_003,81.0,eBay,online_retail,online,CA,US,dev_6fdbe52d,70.50.165.146,0.2453815239530256,0.235185756132708,0.0,0.0,0.0,False
tx_000130,2026-05-10 09:55:56,card_007,12.34,Loblaws,grocery,in_person,US,US,,,0.2975860654324301,0.22728366435487263,0.0,0.0,0.0,False
tx_000457,2026-05-10 10:15:45,card_024,34.48,Metro,grocery,in_person,CA,CA,,,0.04610189440701842,0.235185756132708,0.0,0.0,0.0,False
tx_000778,2026-05-10 12:05:43,card_041,69.94,Tim Hortons,restaurant,in_person,CA,CA,,,0.1659693553552222,0.23242005672071928,0.0,0.0,0.0,False
tx_000278,2026-05-10 12:53:45,card_015,46.65,Starbucks,restaurant,in_person,CA,CA,,,0.011073010326882028,0.235185756132708,0.0,0.0,0.0,False
tx_000674,2026-05-10 13:08:32,card_036,200.0,RBC ATM,atm,atm,CA,CA,,,0.5892103186232326,0.2248893633074805,0.0,0.0,0.0,False
tx_000766,2026-05-10 14:54:25,card_041,475.35,Cineplex,entertainment,in_person,CA,CA,,,1.0,0.23242005672071928,0.0,0.0,0.0,False
tx_000869,2026-05-10 16:42:02,card_046,56.29,Chipotle,restaurant,in_person,CA,CA,,,0.06047927576424663,0.24445839548932483,0.0,0.0,0.0,False
tx_000757,2026-05-10 17:34:59,card_040,5.95,Shell,gas,in_person,CA,CA,,,0.09894208715882902,0.22728366435487263,0.0,0.0,0.0,False
tx_000012,2026-05-10 18:09:35,card_000,19.81,Cafe Olimpico,restaurant,in_person,CA,CA,,,0.060275157339344215,0.2297902420722551,0.0,0.0,0.0,False
tx_000032,2026-05-10 18:09:55,card_001,51.34,Shopify Merchant 1,online_retail,online,CA,CA,dev_8d790a73,99.225.164.236,0.014528893656326529,0.24794312724592327,0.0,0.0,0.0,False
tx_000125,2026-05-10 19:13:29,card_007,19.14,IGA,grocery,in_person,US,US,,,0.22442680133479728,0.22728366435487263,0.0,0.0,0.0,False
